Date,cloud,conden,dlwave,dswave,humid,precip,press,pwat,temp,temp2m,tmax,tmin,ulwave,ulwave_atm,uswave,P,P1,P2,P3,P4,P5,P6,P7,P8
2004-01-13,0.01,0.0062,310.05695,190,0.0071,0,102498.22,22.1,285.1635,285.99548,289.32712,281.5423,380.03796,258.0846,42,10455300,12739500,4617900,1323600,2771700,8153700,13747800,11976900,9168300
2004-01-14,0.06,0.064,297.01898,190,0.00625,0,102183.5,13.5,284.79404,287.23517,290.27255,280.11807,376.48016,206.3547,41,12739500,4617900,1323600,2771700,8153700,13747800,11976900,9168300,13760700
2004-01-15,0.32,0.3244,322.8358,100,0.00507108,0.1,101993.01,24,284.09537,284.37134,286.14148,281.9297,371.38525,192.42178,17,4617900,1323600,2771700,8153700,13747800,11976900,9168300,13760700,13557300
2004-01-16,0.27,0.2755,367.00714,60,0.01021,0.77,100971.73,31.5,288.13754,289.4752,289.65768,285.725,385.73468,209.42175,11,1323600,2771700,8153700,13747800,11976900,9168300,13760700,13557300,7356000
2004-01-17,0.3,0.3005,346.97668,50,0.007980562,2.3,100447.23,22.012009,284.97208,285.92767,286.58798,284.94733,375.41357,226,9,2771700,8153700,13747800,11976900,9168300,13760700,13557300,7356000,14061900
2004-01-18,0.08,0.0741,306,100,0.00329,0.44,102078.08,13.119701,276.2221,277.47375,278.52026,276.27225,336.5191,221.60104,28,8153700,13747800,11976900,9168300,13760700,13557300,7356000,14061900,5775900
2004-01-19,0,1.00E-04,222.88281,240,0.001970385,0,102462.03,6.8689017,274.33368,276.0301,276.01315,270.63623,322.80664,242.22777,55,13747800,11976900,9168300,13760700,13557300,7356000,14061900,5775900,14942400
2004-01-20,0,0.0052,246.29126,220,0.00295,0,102109.97,11.1,276.54874,278.67133,279.00525,271.5488,328.50665,233.56412,47,11976900,9168300,13760700,13557300,7356000,14061900,5775900,14942400,14957100
2004-01-21,0,0.0004,249.11717,230,0.0033,0,102684,12.563349,276.06573,277.479,280.03946,272.9869,338.14465,244.78107,52,9168300,13760700,13557300,7356000,14061900,5775900,14942400,14957100,9388800
2004-01-22,0,0.0009,254,234,0.004097887,0,102643.47,10.833069,279.3756,281.80814,284.12302,275.715,348.08612,246.47218,53,13760700,13557300,7356000,14061900,5775900,14942400,14957100,9388800,15056100
2004-01-23,0,0.0044,266.04694,232,0.004811995,0,102248.36,13.4,285.3846,287.0587,287.08536,276.90295,354.08423,248.26949,52,13557300,7356000,14061900,5775900,14942400,14957100,9388800,15056100,5073900
2004-01-24,0.34,0.3371,338,120,0.00739,0,100702.31,20.7,286.78214,288.3583,289.20435,283.64386,379.00262,153.1156,20,7356000,14061900,5775900,14942400,14957100,9388800,15056100,5073900,1544700
2004-01-25,0,0.0002,284,250,0.00431,0,99887.99,8.7,285.42822,288.00104,289.25974,283.13702,372.78485,265.2168,56,14061900,5775900,14942400,14957100,9388800,15056100,5073900,1544700,15658200
2004-01-26,0.02,0.0212,262.175,100,0.00243662,0.05,101695.92,7.2,278.03012,276.16876,278.99863,275.00256,345.2245,238.60571,22,5775900,14942400,14957100,9388800,15056100,5073900,1544700,15658200,10998600
2004-01-27,0,1.00E-04,213.35709,250,0.00183,0,102894.41,4.6894636,275.10757,276.6119,276.59497,268.71774,323.10318,236,58,14942400,14957100,9388800,15056100,5073900,1544700,15658200,10998600,1018200
2004-01-28,0,1.00E-04,232.9794,250,0.002964117,0,102368.31,7.3109646,280.37494,283.02884,283.2549,271.8491,333.65527,244.9788,58,14957100,9388800,15056100,5073900,1544700,15658200,10998600,1018200,1764600
2004-01-29,0,0.0017,267.25333,240,0.00533,0,101489.2,12.409677,281.28564,282.3841,285.8733,278.36954,360.43015,238.28983,53,9388800,15056100,5073900,1544700,15658200,10998600,1018200,1764600,15092100
2004-01-30,0,0.0003,223.58081,260,0.0019,0,102251.83,6.9,276.3262,274.52094,274.58105,268.32285,327.87292,245.39981,58,15056100,5073900,1544700,15658200,10998600,1018200,1764600,15092100,16408800
2004-01-31,0,0.0026,255,245,0.00518108,0,100934.31,11.8,283.10806,283.77222,283.74384,273.68555,341.12045,245.93068,54,5073900,1544700,15658200,10998600,1018200,1764600,15092100,16408800,12326100
2004-02-01,0.05,0.047,302.82065,154,0.005740281,0.02,100566.38,14.5,282.45227,282.06714,287.97574,280.40637,367,212.69704,27,1544700,15658200,10998600,1018200,1764600,15092100,16408800,12326100,3080700
2004-02-02,0,0.0003,226.43646,270,0.00259,0,102238.76,5.334703,275.4357,277.2509,278.55997,271.13303,326.87457,243.72229,61,15658200,10998600,1018200,1764600,15092100,16408800,12326100,3080700,12394800
2004-02-03,0.06,0.0635,238,253,0.00283,0,102417.9,8.759989,279.84723,280.6644,280.93872,272.88776,334.17972,223.21063,56,10998600,1018200,1764600,15092100,16408800,12326100,3080700,12394800,2043600
2004-02-04,0.3,0.2991,319,90,0.004602344,2.08,101378.09,18.166677,277.41058,277.30267,278.82935,276.8834,339.81226,151.41109,16,1018200,1764600,15092100,16408800,12326100,3080700,12394800,2043600,12742200
2004-02-05,0.05,0.046,295.4274,160,0.004389498,0.15,101439.03,11.8,278.94153,278.75433,278.7208,274.42413,339.06104,222.08296,33,1764600,15092100,16408800,12326100,3080700,12394800,2043600,12742200,4744800
2004-02-06,0,1.00E-04,224.08751,270,0.00239,0,102733.32,6.5,275.50897,277.27744,277.35,271.47833,326.12048,235.68446,62,15092100,16408800,12326100,3080700,12394800,2043600,12742200,4744800,7980300
2004-02-07,0,1.00E-04,224.43646,279,0.0024,0,103203.77,4.989456,277.1282,278.78427,278.79138,269.53238,334.6215,248.51764,63,16408800,12326100,3080700,12394800,2043600,12742200,4744800,7980300,16079100
2004-02-08,0.01,0.0108,245.47432,272,0.003180002,0,102288.5,10.9,284.2962,284.06436,284.10626,272.96313,337.50665,237.08636,60,12326100,3080700,12394800,2043600,12742200,4744800,7980300,16079100,15970200
2004-02-09,0.05,0.053,300,146,0.00493,0.03,102375.85,10.066693,280.823,280.644,281.36484,277.778,351.2531,248.03284,28,3080700,12394800,2043600,12742200,4744800,7980300,16079100,15970200,17602500
2004-02-10,0.01,0.0123,239.3895,281,0.003257414,0,102771.91,8.3,280.90854,281.8632,281.85306,273.02374,340.03516,234.36832,64,12394800,2043600,12742200,4744800,7980300,16079100,15970200,17602500,14622000
2004-02-11,0.34,0.341,323.05133,60,0.004852026,1.93,102034.28,16.806658,280.2867,279.74918,281.52414,278.9264,347.44223,144.33316,10,2043600,12742200,4744800,7980300,16079100,15970200,17602500,14622000,14898600
2004-02-12,0,0.0004,254,263,0.001704222,0,103383.8,7.7789993,273.50238,273.68988,275.62317,270.25226,317.2226,236.17027,63,12742200,4744800,7980300,16079100,15970200,17602500,14622000,14898600,16345200
2004-02-13,0.08,0.0778,247,212,0.00161,0,102942.89,10.600606,274.99545,274.94434,274.88934,268.37265,326.74817,208.13315,42,4744800,7980300,16079100,15970200,17602500,14622000,14898600,16345200,17847600
2004-02-14,0.01,0.0163,276.52567,250,0.00381,0.88,102156.62,10.747021,273.16898,274.78534,275.67123,271.03937,318.73337,207.33353,120,7980300,16079100,15970200,17602500,14622000,14898600,16345200,17847600,15365700
2004-02-15,0,0.0003,226,310,0.00365,0,102506.9,5.8808417,273.57764,275.14923,275.1388,269.61807,315,245.26648,129,16079100,15970200,17602500,14622000,14898600,16345200,17847600,15365700,3471300
2004-02-16,0,0.0022,280,250,0.004660702,0,102490.53,10.103428,281.14777,283.44882,283.63153,274.5583,345.3601,246.91408,55,15970200,17602500,14622000,14898600,16345200,17847600,15365700,3471300,2565600
2004-02-17,0,0.0022,251.8548,300,0.00431,0,103325.65,8.397769,282.3252,284.11554,284.37894,276.08624,353.01962,248.98224,67,17602500,14622000,14898600,16345200,17847600,15365700,3471300,2565600,15357300
2004-02-18,0.01,0.0067,270.53284,296,0.0049,0,102721.82,13.064711,288.56012,289.48126,289.4442,278.05786,364.93146,241.9154,64,14622000,14898600,16345200,17847600,15365700,3471300,2565600,15357300,19763400
2004-02-19,0.02,0.0183,292.2832,293,0.005632115,0,100564.71,11.5,293.09796,292.9825,292.98547,284.39597,388.70874,236,62,14898600,16345200,17847600,15365700,3471300,2565600,15357300,19763400,19258200
2004-02-20,0.01,0.0054,281.0463,301,0.004682545,0,101493.11,13.561684,286.68512,287.77216,288.9558,284.1955,385.70648,244.39929,65,16345200,17847600,15365700,3471300,2565600,15357300,19763400,19258200,2761200
2004-02-21,0,0.0045,264,315,0.00345,0,102053.28,11.3,286.52734,288.02264,288.68634,278.86987,373.08984,248.81976,69,17847600,15365700,3471300,2565600,15357300,19763400,19258200,2761200,14616900
2004-02-22,0.06,0.0599,297,281,0.00619,0,101594.28,17.124947,288.10703,288.60342,290.0948,281.54367,382.3895,221.89066,57,15365700,3471300,2565600,15357300,19763400,19258200,2761200,14616900,19289400
2004-02-23,0.23,0.2308,349.10266,163,0.00939,1.9,101165.04,24.601212,288.43854,289.02365,289.78592,286.05652,393.94867,178.55133,28,3471300,2565600,15357300,19763400,19258200,2761200,14616900,19289400,6031800
2004-02-24,0.58,0.5782,329.23438,40,0.00517,2.15,101478.2,19.444519,279.92017,279.75262,280.29782,278.57175,352.51346,161.60056,7,2565600,15357300,19763400,19258200,2761200,14616900,19289400,6031800,1744200
2004-02-25,0.01,0.0102,258,320,0.00366,0.03,102025.83,8.101898,279.11472,278.82755,278.81982,274.6163,335.10803,215.51501,82,15357300,19763400,19258200,2761200,14616900,19289400,6031800,1744200,2749500
2004-02-26,0,1.00E-04,231.4274,350,0.003672585,0,102452.82,4.3,281.2846,281.72745,281.7209,272.48474,352.4274,253.9055,77,19763400,19258200,2761200,14616900,19289400,6031800,1744200,2749500,14215500
2004-02-27,0,0.0004,251.56354,344,0.00482,0,102136.57,7.5,285.19336,286.57855,286.55093,276.34686,357.13586,257.44528,75,19258200,2761200,14616900,19289400,6031800,1744200,2749500,14215500,20728800
2004-02-28,0.23,0.2314,344,118,0.00642,0.23,101851.49,18.9,284.0977,284.44708,284.844,281.43533,365.60236,200,19,2761200,14616900,19289400,6031800,1744200,2749500,14215500,20728800,20994900
2004-02-29,0,0.0028,317.10242,312,0.00473,4.13,100479.49,9.323099,286.26138,288.27185,289.44962,284.85947,382.85425,224.4164,65,14616900,19289400,6031800,1744200,2749500,14215500,20728800,20994900,20907600
2004-03-01,0,0.0025,255,357,0.00377,0,101279.36,6.9,286.24323,287.2538,289.27924,281.03925,372.98102,261.03592,78,19289400,6031800,1744200,2749500,14215500,20728800,20994900,20907600,21825900
2004-03-02,0.16,0.1666,282.01898,273,0.00458,0,102102.31,14.658963,286.09433,285.68457,285.7266,278.80704,362.15512,203.3464,54,6031800,1744200,2749500,14215500,20728800,20994900,20907600,21825900,20634900
2004-03-03,0.54,0.5334,364.1172,45,0.00893,1.51,101569.72,31.348673,286.67902,285.95816,285.9102,283.3338,371.83038,211.67606,7,1744200,2749500,14215500,20728800,20994900,20907600,21825900,20634900,13385400
2004-03-04,0.03,0.0268,369,136,0.00982,5.92,99880.88,30.2,288.9844,289.44962,293.4414,286.1222,396.91733,180.16216,23,2749500,14215500,20728800,20994900,20907600,21825900,20634900,13385400,8662200
2004-03-05,0,0.0012,277,361,0.00572,0,100967.09,13.1,288.1175,289.53918,290.14536,281.0188,378.01898,260.41003,77,14215500,20728800,20994900,20907600,21825900,20634900,13385400,8662200,1773300
2004-03-06,0,0.0006,265.7971,370,0.00528,0,102186.57,10,288.34094,288.4603,288.5,278.33548,372.05133,266.26654,80,20728800,20994900,20907600,21825900,20634900,13385400,8662200,1773300,16370700
2004-03-07,0.01,0.007,280.3381,373,0.00379,0,103289.03,8.8,285.9796,286.9828,288.57523,282.59818,377.841,258.87427,80,20994900,20907600,21825900,20634900,13385400,8662200,1773300,16370700,9270000
2004-03-08,0.02,0.0164,277,359,0.0045,0,102936.13,9.472258,289.0856,290.69547,290.68765,280.41718,378.00006,218.78876,74,20907600,21825900,20634900,13385400,8662200,1773300,16370700,9270000,18296100
2004-03-09,0,1.00E-04,283,381,0.0046,0,102730.91,7.5,287.41028,288.20428,290.09976,284.57806,389.67966,271.80255,81,21825900,20634900,13385400,8662200,1773300,16370700,9270000,18296100,21700200
2004-03-10,0,0.0005,272,386,0.00457,0,101999.44,12.1,290.89325,290.9798,290.9425,280.2528,379,267.21277,82,20634900,13385400,8662200,1773300,16370700,9270000,18296100,21700200,22242600
2004-03-11,0.01,0.0134,285.52567,376,0.00369,0,102788.08,14.6,287.10568,287.88696,288.89557,280.72562,377.05136,246.43924,79,13385400,8662200,1773300,16370700,9270000,18296100,21700200,22242600,19543500
2004-03-12,0.17,0.1716,319.1172,277,0.00426,0,102500.7,19.7,286.93655,287.6506,288.22556,281.92587,381.35156,159.55202,50,8662200,1773300,16370700,9270000,18296100,21700200,22242600,19543500,18612600
2004-03-13,0.33,0.3295,351.3895,68,0.00795,1.4,101873.09,25.2,286.5883,285.78827,285.7742,282.0696,368,220.67241,11,1773300,16370700,9270000,18296100,21700200,22242600,19543500,18612600,15579300
2004-03-14,0.06,0.0634,348,231,0.00782,0.35,102436.63,20.2,289.175,289.35522,289.30618,283.92267,383.75998,246.79988,43,16370700,9270000,18296100,21700200,22242600,19543500,18612600,15579300,11730600
2004-03-15,0.03,0.029,309,364,0.006772533,0,101629.79,18.4,289.88223,291.5127,291.84418,281.43665,388.76562,250.13887,74,9270000,18296100,21700200,22242600,19543500,18612600,15579300,11730600,17692200
2004-03-16,0,0.0028,292,326,0.004599975,0,101923.3,13,290.20535,287.82544,287.9,279.2492,376.0001,247.7886,64,18296100,21700200,22242600,19543500,18612600,15579300,11730600,17692200,4340700
2004-03-17,0,0.0002,310.01898,405,0.00838,0,101092.32,13.751913,294.94757,296.8534,297.52347,284.34808,409,272.8081,85,21700200,22242600,19543500,18612600,15579300,11730600,17692200,4340700,12053400
2004-03-18,0,0.0002,309.12656,415,0.00945,0,101216.52,14.8,297.14746,297.48837,297.54306,284.16254,422.47433,280.13293,87,22242600,19543500,18612600,15579300,11730600,17692200,4340700,12053400,8840700
2004-03-19,0,0.001,351,395,0.01317,0,101660.83,21.7,298.55914,299.25766,299.1944,290.0304,430.6551,284.05322,81,19543500,18612600,15579300,11730600,17692200,4340700,12053400,8840700,8496000
2004-03-20,0.02,0.0178,364,366,0.01287,0,102058.12,26.9,297.1167,295.34796,300.31744,291.02524,442.28363,284.9946,75,18612600,15579300,11730600,17692200,4340700,12053400,8840700,8496000,23106000
2004-03-21,0.01,0.0052,299.61884,424,0.00368,0,103411.57,13.3,288.0218,288.38135,288.663,283.42166,386.42712,262.40576,89,15579300,11730600,17692200,4340700,12053400,8840700,8496000,23106000,23977200
2004-03-22,0,0.0011,280.1172,422,0.00418,0,102644.86,17.6,290.08325,289.20197,289.27594,278.75165,377.15512,260.86072,88,11730600,17692200,4340700,12053400,8840700,8496000,23106000,23977200,21601200
2004-03-23,0.01,0.0055,310,419,0.00773,0,101901.28,26.2,292.09598,292.8197,293.91327,283.1,398.78046,259.27246,86,17692200,4340700,12053400,8840700,8496000,23106000,23977200,21601200,24433500
2004-03-24,0.1,0.1016,388,140,0.01121,0.2,101413.11,30.337864,295.5323,294.69144,294.7021,288.44366,410.84802,255.46579,25,4340700,12053400,8840700,8496000,23106000,23977200,21601200,24433500,24817800
2004-03-25,0.04,0.0334,381,138,0.01179,0.23,101526.77,28.2,297.2256,295.58087,295.64697,290.51425,417,267.31897,24,12053400,8840700,8496000,23106000,23977200,21601200,24433500,24817800,20652900
2004-03-26,0.13,0.1258,378.6619,209,0.01181,0.1,101705.98,34.1,294.91595,294.90143,296.49664,290.60294,424.2804,255.7035,36,8840700,8496000,23106000,23977200,21601200,24433500,24817800,20652900,23265000
2004-03-27,0.13,0.1335,387.6762,94,0.01193,3.35,101245.09,31.2,294.58658,293.49176,293.48956,290.16763,406.10382,220.00366,16,8496000,23106000,23977200,21601200,24433500,24817800,20652900,23265000,21524400
2004-03-28,0,0.0038,308,452,0.00582,0,101824.99,12.2,292.1162,292.27127,292.2305,289.1149,404.71713,279.5163,93,23106000,23977200,21601200,24433500,24817800,20652900,23265000,21524400,11364300
2004-03-29,0,0.0002,281.15512,468,0.00482,0,102592.78,8.4,293.1259,293.6669,293.68127,281.79364,403.79807,271.18054,98,23977200,21601200,24433500,24817800,20652900,23265000,21524400,11364300,12189600
2004-03-30,0,0.0004,267.03125,481,0.00401,0,102429.98,6.3,291.75873,292.76318,293.95694,281.42206,396.0064,275.26624,102,21601200,24433500,24817800,20652900,23265000,21524400,11364300,12189600,13411800
2004-03-31,0,1.00E-04,272,480,0.00522,0,101934.36,8.6,292.28223,291.95297,291.97375,281.39343,391.20193,274,101,24433500,24817800,20652900,23265000,21524400,11364300,12189600,13411800,23997000
2004-04-01,0,0.0002,289.1172,475,0.00732,0,101308.82,12.1,296.08676,294.49066,294.54587,281.1021,397.49585,281.80048,98,24817800,20652900,23265000,21524400,11364300,12189600,13411800,23997000,18273900
2004-04-02,0.01,0.0061,321.58252,463,0.009621124,0.11,101348.5,21.7,295.0445,295.60635,296.65738,285.92523,414.18887,267.29193,94,20652900,23265000,21524400,11364300,12189600,13411800,23997000,18273900,3466200
2004-04-03,0.01,0.0083,330,468,0.006573895,0,101920.44,20,292.66058,293.1311,293.89737,285.6962,406.7356,255.04214,95,23265000,21524400,11364300,12189600,13411800,23997000,18273900,3466200,22628700
2004-04-04,0.03,0.0283,285,475,0.0055,0,102101.46,14.1,290.79224,291.29153,291.66315,281.70203,393,230.7182,96,21524400,11364300,12189600,13411800,23997000,18273900,3466200,22628700,20331000
2004-04-05,0.07,0.0648,348,308,0.00739,0.03,101634.95,22.5,293.40845,293.9332,294.2744,284.82092,401.09616,249.80508,57,11364300,12189600,13411800,23997000,18273900,3466200,22628700,20331000,24536400
2004-04-06,0.14,0.1424,364,155,0.01013,1.9,101261.85,25.8,291.7397,290.31906,290.32248,285.39325,391.61725,179.40543,26,12189600,13411800,23997000,18273900,3466200,22628700,20331000,24536400,27074400
2004-04-07,0.02,0.0251,337,387,0.00937,0.57,100877.41,23.78299,293.12756,292.15045,292.1902,285.76105,402.74667,244.80574,76,13411800,23997000,18273900,3466200,22628700,20331000,24536400,27074400,26803200
2004-04-08,0,1.00E-04,312,491,0.008,0,101250.33,18.9,294.589,295.2599,295.5949,284.14963,415.15512,271.27774,100,23997000,18273900,3466200,22628700,20331000,24536400,27074400,26803200,26491800
2004-04-09,0.01,0.0175,348.3895,358,0.01104,0.6,100911.99,23.565857,295.80988,294.247,294.32953,286.95233,410.20193,243.64742,72,18273900,3466200,22628700,20331000,24536400,27074400,26803200,26491800,20565300
2004-04-10,0.05,0.0469,337.15512,274,0.00633,0.02,101568.32,22.1,285.55597,285.12027,288.6519,284.29462,380.70517,250.00165,51,3466200,22628700,20331000,24536400,27074400,26803200,26491800,20565300,8415900
2004-04-11,0.07,0.0664,278,493,0.00415,0,101846.56,12.5,285.13876,285.54623,286.41528,277.0543,368.31024,204.06323,97,22628700,20331000,24536400,27074400,26803200,26491800,20565300,8415900,7322700
2004-04-12,0.04,0.0404,292,495,0.00428,0,101732.734,11.5,287.0369,287.40002,288.23407,278.39603,375.94748,212.65848,100,20331000,24536400,27074400,26803200,26491800,20565300,8415900,7322700,23920200
2004-04-13,0,0.0002,252,528,0.00384,0,102512.055,6,288.94104,285.9919,285.95367,274.37408,365.352,258.18134,111,24536400,27074400,26803200,26491800,20565300,8415900,7322700,23920200,26271600
2004-04-14,0,0.0002,272.84488,534,0.0056,0,102006.72,8.210803,293.1425,293.80972,293.8197,278.9091,387.3381,273.96045,111,27074400,26803200,26491800,20565300,8415900,7322700,23920200,26271600,27052200
2004-04-15,0,0.0002,308.1172,522,0.00905,0,101286.01,14.2,298.56107,298.11673,298.16043,285.12524,414.12616,277.5338,106,26803200,26491800,20565300,8415900,7322700,23920200,26271600,27052200,3282600
2004-04-16,0,0.0003,337,516,0.01223,0,101460.29,19.4,299.86816,300.3527,300.32004,289.09998,436.16272,291.13885,104,26491800,20565300,8415900,7322700,23920200,26271600,27052200,3282600,21806400
2004-04-17,0.05,0.0541,372,302,0.01193,0,101689.98,23.7,297.66785,296.2971,296.29074,289.49304,423,273.94086,57,20565300,8415900,7322700,23920200,26271600,27052200,3282600,21806400,25369200
2004-04-18,0.16,0.1546,397,157,0.01168,0.02,101608.37,35.2,296.1899,295.59198,295.61206,291.67178,421.91406,190.30302,27,8415900,7322700,23920200,26271600,27052200,3282600,21806400,25369200,27230700
2004-04-19,0.06,0.0557,372.14172,447,0.01273,0.01,101750.73,28.46126,296.55,296.99506,299.68277,290.71194,438.24112,213.86568,82,7322700,23920200,26271600,27052200,3282600,21806400,25369200,27230700,27739500
2004-04-20,0,0.0025,345,503,0.00893,0.02,100632.5,12.6,298.80588,300.1107,301.13788,289.14957,437.1754,288.12445,99,23920200,26271600,27052200,3282600,21806400,25369200,27230700,27739500,19749000
2004-04-21,0,0.0023,310,550,0.00704,0,100238.05,10.4,298.8958,300.424,300.67838,285.52682,435.0464,281.88904,113,26271600,27052200,3282600,21806400,25369200,27230700,27739500,19749000,16115700
2004-04-22,0,0.0033,306.15512,553,0.008180001,0,100267.13,12,301.21494,300.13593,300.12213,287.27313,437.44202,288.31052,114,27052200,3282600,21806400,25369200,27230700,27739500,19749000,16115700,6428700
2004-04-23,0.23,0.227,392.25333,183,0.01447,0.66,100905.695,31.8,296.03836,296.38168,296.70618,290.00137,427.5724,267.06897,36,3282600,21806400,25369200,27230700,27739500,19749000,16115700,6428700,18622200
2004-04-24,0.01,0.0101,333.13666,508,0.00862,0.03,101475.88,24.8,295.91385,293.1065,293.11823,283.20367,400.6624,210.78923,97,21806400,25369200,27230700,27739500,19749000,16115700,6428700,18622200,27867000
2004-04-25,0,0.0008,313,550,0.00871,0,101681.43,17.4,296.8771,296.3094,297.63,282.35254,430.01898,277.84958,112,25369200,27230700,27739500,19749000,16115700,6428700,18622200,27867000,28286100
2004-04-26,0,0.0004,331,546,0.007748449,0,102431.04,16.6,295.48544,295.9079,296.12396,286.64868,422.936,276.41333,110,27230700,27739500,19749000,16115700,6428700,18622200,27867000,28286100,28871100
2004-04-27,0.01,0.0123,312,551,0.00692,0,102245.11,14.5,296.5258,297.55655,298.73807,283.58212,426.0844,263.01993,112,27739500,19749000,16115700,6428700,18622200,27867000,28286100,28871100,28642500
2004-04-28,0.05,0.0499,331.52567,522,0.00878,0,101184.16,20.2,294.99905,293.35492,297.75064,288.89346,428.13666,222.20512,95,19749000,16115700,6428700,18622200,27867000,28286100,28871100,28642500,28226400
2004-04-29,0.03,0.0334,379,279,0.01173,0.07,100949.51,23.6,300.12592,298.10724,298.0941,288.19116,417,270.31525,51,16115700,6428700,18622200,27867000,28286100,28871100,28642500,28226400,18695700
2004-04-30,0.01,0.0108,380,440,0.01172,0.42,100841.34,25.1,296.25198,295.94672,301.72583,290.9947,444,271.2466,83,6428700,18622200,27867000,28286100,28871100,28642500,28226400,18695700,26074800
2004-05-01,0.07,0.062,320,398,0.00592,0.02,102061.164,16.6,290.08966,289.11865,289.07758,280.5316,376.65158,220.06479,72,18622200,27867000,28286100,28871100,28642500,28226400,18695700,26074800,23857500
2004-05-02,0,1.00E-04,288.1033,575,0.0054,0,102210.266,12.3,296.95538,295.24866,295.2138,280.1563,405.47433,266,118,27867000,28286100,28871100,28642500,28226400,18695700,26074800,23857500,20249100
2004-05-03,0,0.0002,288,576,0.00709,0,102262.1,14.2,295.73093,293.17035,293.23154,281.70154,398.52567,266.3895,118,28286100,28871100,28642500,28226400,18695700,26074800,23857500,20249100,14498700
2004-05-04,0,0.0005,306,584,0.00705,0,101405.14,11.6,298.27655,299.2126,300.03226,288.792,428.86044,284.13885,120,28871100,28642500,28226400,18695700,26074800,23857500,20249100,14498700,21515700
2004-05-05,0,1.00E-04,322.47433,577,0.00994,0,101367.57,16.4,300.434,301.09866,301.13538,289.05203,437.3895,287.03555,117,28642500,28226400,18695700,26074800,23857500,20249100,14498700,21515700,4738500
2004-05-06,0,0.0006,346,570,0.01217,0,101513.305,19.4,300.98944,301.30002,301.76654,290.23752,448.88177,296.33972,115,28226400,18695700,26074800,23857500,20249100,14498700,21515700,4738500,24801300
2004-05-07,0.02,0.0206,367,466,0.01327,0.01,101776.92,25.6,299.95294,299.83875,299.82867,289.74664,444,294.47433,95,18695700,26074800,23857500,20249100,14498700,21515700,4738500,24801300,29541900
2004-05-08,0.01,0.0078,376,456,0.01326,0,101641.086,25.3,299.2577,299.2399,300.77536,290.4608,445,286.13885,89,26074800,23857500,20249100,14498700,21515700,4738500,24801300,29541900,15097200
2004-05-09,0.01,0.014,380,306,0.012462533,0.14,101412.77,26.2,298.28214,298.02164,298.06107,291.85486,434.25333,284.77246,56,23857500,20249100,14498700,21515700,4738500,24801300,29541900,15097200,27330600
2004-05-10,0.01,0.0055,377.23547,545,0.01398,0,101180.96,32.285908,300.60635,300.54257,301.9061,292.4384,454.43433,285.1734,107,20249100,14498700,21515700,4738500,24801300,29541900,15097200,27330600,20081700
2004-05-11,0.27,0.2635,389.15512,392,0.01423,4.72,100934.13,38.3,297.3443,297.41788,300.1717,293.20026,443.74756,156,69,14498700,21515700,4738500,24801300,29541900,15097200,27330600,20081700,28203000
2004-05-12,0,0.0034,401,404,0.01422,0,100572.69,24.8,304.67538,303.74847,303.75262,293.0735,452.68457,294,74,21515700,4738500,24801300,29541900,15097200,27330600,20081700,28203000,27065100
2004-05-13,0.24,0.241,424,258,0.01589,1.8,100802.16,37.4,299.18396,299.31808,302.27792,295.80884,454.00885,265.24,46,4738500,24801300,29541900,15097200,27330600,20081700,28203000,27065100,20825100
2004-05-14,0,0.0004,292.0667,585,0.006628759,0,102378.67,17,294.08194,291.30536,291.3084,279.6482,389.73795,270.91666,118,24801300,29541900,15097200,27330600,20081700,28203000,27065100,20825100,15477000
2004-05-15,0,0.0009,303,594,0.00832,0,102182.1,15.4,296.2514,294.49615,294.49432,281.7442,421.47433,274.48032,121,29541900,15097200,27330600,20081700,28203000,27065100,20825100,15477000,28785000
2004-05-16,0.01,0.0113,343,571,0.01245,0,101739.04,26.6,299.6142,299.68222,299.64374,286.27353,432.77094,265.38885,114,15097200,27330600,20081700,28203000,27065100,20825100,15477000,28785000,24826500
2004-05-17,0,0.0007,357,579,0.01239,0,101447.37,27,302.1427,301.93192,301.9147,290.62787,451.17593,284.93353,116,27330600,20081700,28203000,27065100,20825100,15477000,28785000,24826500,5977500
2004-05-18,0,0.0021,388.8828,504,0.01528,0,101447.46,31.6,303.37646,302.3773,302.46332,293.9205,461.5785,278.1804,98,20081700,28203000,27065100,20825100,15477000,28785000,24826500,5977500,15441900
2004-05-19,0,0.0005,381.33337,577,0.014712533,0,101432.016,30,304.72345,304.45367,304.43033,294.83527,471.3828,292.5166,115,28203000,27065100,20825100,15477000,28785000,24826500,5977500,15441900,8015400
2004-05-20,0,0.0008,372,584,0.0132,0,101670.27,28.4,303.13788,303.31033,304.33563,293.931,469,302.45236,117,27065100,20825100,15477000,28785000,24826500,5977500,15441900,8015400,29603100
2004-05-21,0,0.0025,375,573,0.01341,0,101487.83,34.8,302.50323,302.5413,302.52783,293.49078,460.80374,289.04614,114,20825100,15477000,28785000,24826500,5977500,15441900,8015400,29603100,17212200
2004-05-22,0,0.0021,393,446,0.01405,0,100732.78,29.9,305.24454,302.9608,302.992,294.1,457,291.23547,88,15477000,28785000,24826500,5977500,15441900,8015400,29603100,17212200,29706600
2004-05-23,0,0.0008,384.00012,560,0.01312,0,100563.4,23.9,306.3007,305.24744,305.23236,296.05566,478.6105,294,112,28785000,24826500,5977500,15441900,8015400,29603100,17212200,29706600,30739200
